start_lat start_longt end_lat end_longt departure_time mode distance travel_distance travel_time
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363737600 transit 12.1185938387 30.101 7326
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363741200 transit 12.1185938387 30.101 7326
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363744800 transit 12.1185938387 30.101 7326
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363748400 transit 12.1185938387 22.88 6519
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363752000 transit 12.1185938387 22.879 6488
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363755600 transit 12.1185938387 21.167 5305
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363759200 transit 12.1185938387 21.167 5833
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363762800 transit 12.1185938387 21.167 5965
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363766400 transit 12.1185938387 19.419 4439
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363770000 transit 12.1185938387 21.167 5713
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363773600 transit 12.1185938387 20.53 4136
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363777200 transit 12.1185938387 21.167 5713
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363780800 transit 12.1185938387 19.419 4079
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363784400 transit 12.1185938387 21.167 5713
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363788000 transit 12.1185938387 19.419 4079
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363791600 transit 12.1185938387 21.167 5965
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363795200 transit 12.1185938387 21.167 5965
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363798800 transit 12.1185938387 21.167 5863
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363802400 transit 12.1185938387 21.167 5485
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363806000 transit 12.1185938387 21.167 5305
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363809600 transit 12.1185938387 21.167 5125
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363813200 transit 12.1185938387 21.167 5125
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363816800 transit 12.1185938387 21.167 5125
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363820400 transit 12.1185938387 21.167 5125
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363824000 transit 12.1185938387 30.101 7326
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363737600 bicycling 12.1185938387 15.69 3594
51.479605933 0.260120812549 51.5884697452 0.260120812549 1363737600 walking 12.1185938387 14.811 11157
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363737600 transit 9.72164144683 11.765 2957
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363741200 transit 9.72164144683 15.342 2948
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363744800 transit 9.72164144683 15.342 2947
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363748400 transit 9.72164144683 15.342 2947
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363752000 transit 9.72164144683 11.735 2689
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363755600 transit 9.72164144683 11.735 2689
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363759200 transit 9.72164144683 11.735 3325
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363762800 transit 9.72164144683 11.462 4177
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363766400 transit 9.72164144683 13.872 3324
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363770000 transit 9.72164144683 16.295 3230
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363773600 transit 9.72164144683 11.464 4525
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363777200 transit 9.72164144683 11.462 4406
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363780800 transit 9.72164144683 11.464 4525
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363784400 transit 9.72164144683 11.462 4406
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363788000 transit 9.72164144683 13.872 3348
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363791600 transit 9.72164144683 17.636 3288
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363795200 transit 9.72164144683 11.462 4470
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363798800 transit 9.72164144683 15.324 3651
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363802400 transit 9.72164144683 11.462 4217
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363806000 transit 9.72164144683 11.765 3791
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363809600 transit 9.72164144683 11.765 3533
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363813200 transit 9.72164144683 11.765 3294
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363816800 transit 9.72164144683 11.765 3018
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363820400 transit 9.72164144683 11.765 2958
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363824000 transit 9.72164144683 11.765 2957
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363737600 bicycling 9.72164144683 13.283 2877
51.5842189502 -0.193886116861 51.4968874526 -0.193886116861 1363737600 walking 9.72164144683 11.452 8363
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363737600 transit 14.6970340191 35.854 6015
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363741200 transit 14.6970340191 39.976 7520
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363744800 transit 14.6970340191 39.976 7544
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363748400 transit 14.6970340191 23.91 5439
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363752000 transit 14.6970340191 23.91 5439
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363755600 transit 14.6970340191 23.91 5439
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363759200 transit 14.6970340191 25.039 5380
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363762800 transit 14.6970340191 28.77 4738
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363766400 transit 14.6970340191 21.068 5532
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363770000 transit 14.6970340191 40.675 4768
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363773600 transit 14.6970340191 40.675 4768
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363777200 transit 14.6970340191 40.675 4768
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363780800 transit 14.6970340191 40.675 4768
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363784400 transit 14.6970340191 40.675 4768
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363788000 transit 14.6970340191 40.675 4780
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363791600 transit 14.6970340191 40.675 4780
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363795200 transit 14.6970340191 40.509 5045
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363798800 transit 14.6970340191 40.675 5044
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363802400 transit 14.6970340191 22.242 4853
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363806000 transit 14.6970340191 25.125 5916
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363809600 transit 14.6970340191 25.332 4991
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363813200 transit 14.6970340191 24.665 5065
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363816800 transit 14.6970340191 25.332 4801
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363820400 transit 14.6970340191 25.332 4801
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363824000 transit 14.6970340191 35.854 6015
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363737600 bicycling 14.6970340191 17.643 3851
51.3726988935 0.130760148249 51.5047253623 0.130760148249 1363737600 walking 14.6970340191 17.198 12632
