start_lat start_longt end_lat end_longt departure_time mode distance travel_distance travel_time
51.6072243095 -0.0548067150314 51.4287519144 -0.0548067150314 1363784400 transit 19.8673408907 25.855 3595
51.6072243095 -0.0548067150314 51.4287519144 -0.0548067150314 1363788000 transit 19.8673408907 25.855 3595
51.6072243095 -0.0548067150314 51.4287519144 -0.0548067150314 1363791600 transit 19.8673408907 25.855 3649
51.6072243095 -0.0548067150314 51.4287519144 -0.0548067150314 1363795200 transit 19.8673408907 26.12 4018
51.6072243095 -0.0548067150314 51.4287519144 -0.0548067150314 1363798800 transit 19.8673408907 26.12 4079
51.6072243095 -0.0548067150314 51.4287519144 -0.0548067150314 1363802400 transit 19.8673408907 25.878 3330
51.6072243095 -0.0548067150314 51.4287519144 -0.0548067150314 1363806000 transit 19.8673408907 25.878 3330
51.6072243095 -0.0548067150314 51.4287519144 -0.0548067150314 1363809600 transit 19.8673408907 22.535 4370
51.6072243095 -0.0548067150314 51.4287519144 -0.0548067150314 1363813200 transit 19.8673408907 22.896 4648
51.6072243095 -0.0548067150314 51.4287519144 -0.0548067150314 1363816800 transit 19.8673408907 22.534 3998
51.6072243095 -0.0548067150314 51.4287519144 -0.0548067150314 1363820400 transit 19.8673408907 26.455 4945
51.6072243095 -0.0548067150314 51.4287519144 -0.0548067150314 1363824000 transit 19.8673408907 26.455 4771
51.6072243095 -0.0548067150314 51.4287519144 -0.0548067150314 1363737600 bicycling 19.8673408907 29.404 6282
51.6072243095 -0.0548067150314 51.4287519144 -0.0548067150314 1363737600 walking 19.8673408907 22.157 16747
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363737600 transit 16.7677945991 20.629 3990
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363741200 transit 16.7677945991 20.629 3749
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363744800 transit 16.7677945991 20.629 3749
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363748400 transit 16.7677945991 20.629 3749
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363752000 transit 16.7677945991 20.629 3748
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363755600 transit 16.7677945991 20.629 4050
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363759200 transit 16.7677945991 21.482 3784
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363762800 transit 16.7677945991 21.482 4024
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363766400 transit 16.7677945991 21.482 3904
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363770000 transit 16.7677945991 21.482 3904
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363773600 transit 16.7677945991 21.482 3844
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363777200 transit 16.7677945991 24.444 4266
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363780800 transit 16.7677945991 24.444 4266
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363784400 transit 16.7677945991 24.444 4266
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363788000 transit 16.7677945991 23.467 3549
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363791600 transit 16.7677945991 23.467 3549
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363795200 transit 16.7677945991 21.482 3964
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363798800 transit 16.7677945991 21.482 4144
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363802400 transit 16.7677945991 21.482 3904
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363806000 transit 16.7677945991 21.482 3664
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363809600 transit 16.7677945991 21.482 3545
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363813200 transit 16.7677945991 21.482 3544
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363816800 transit 16.7677945991 21.482 3484
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363820400 transit 16.7677945991 21.482 3424
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363824000 transit 16.7677945991 20.629 3990
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363737600 bicycling 16.7677945991 21.829 4541
51.5589177854 -0.304487203148 51.4082892499 -0.304487203148 1363737600 walking 16.7677945991 18.533 13711
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363737600 transit 7.43391744335 12.549 2691
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363741200 transit 7.43391744335 19.557 3946
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363744800 transit 7.43391744335 14.781 2676
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363748400 transit 7.43391744335 19.462 3713
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363752000 transit 7.43391744335 19.462 4061
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363755600 transit 7.43391744335 14.852 3079
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363759200 transit 7.43391744335 9.343 2291
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363762800 transit 7.43391744335 9.937 2579
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363766400 transit 7.43391744335 9.937 2579
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363770000 transit 7.43391744335 9.937 2579
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363773600 transit 7.43391744335 9.937 2459
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363777200 transit 7.43391744335 9.937 2459
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363780800 transit 7.43391744335 9.937 2459
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363784400 transit 7.43391744335 9.937 2459
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363788000 transit 7.43391744335 9.937 2459
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363791600 transit 7.43391744335 9.937 2459
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363795200 transit 7.43391744335 9.937 2459
51.4454117595 -0.038615237531 51.5121921635 -0.038615237531 1363798800 transit 7.43391744335 9.937 2459
